"Year","Site","Longitude","Latitude","pollutant","mean.obs.value"
2009,"300131026",-111.2789,47.5022,"PM25",5.12100840336134
2009,"300290007",-114.1757,48.3811,"PM10",17.3859649122807
2009,"300290007",-114.1747,48.3811,"PM25",9.87948717948718
2009,"300290009",-114.337,48.4004,"PM10",21.728813559322
2009,"300290009",-114.3336,48.3997,"PM25",8.54661016949153
2009,"300290010",-114.3135,48.2023,"CO",1.21690962099125
2009,"300290047",-114.3056,48.2025,"PM25",7.76034482758621
2009,"300290047",-114.3053,48.2005,"PM10",20.8727272727273
2009,"300298001",-113.9968,48.5103,"O3",0.0352262569832402
2009,"300310008",-111.1775,45.7728,"PM25",7.69827586206897
2009,NA,-111.1059,44.6614,"CO",0.761452513966481
2009,NA,-111.1649,45.7937,"PM25",5.29306930693069
2009,"300490018",-112.0353,46.6039,"PM25",6.27910447761194
2009,"300490026",-112.0123,46.6588,"PM25",7.88780487804878
2009,"300530018",-115.5533,48.3915,"PM10",20.9626436781609
2009,"300530018",-115.5481,48.3842,"PM25",10.7325
2009,"300630005",-114.0161,46.8489,"CO",1.43657142857143
2009,"300630021",-113.4827,47.1771,"PM25",7.94333333333333
2009,"300630024",-114.0215,46.8422,"PM10",17.3480825958702
2009,"300630031",-113.9962,46.8748,"PM10",14.7142857142857
2009,"300630031",-113.9953,46.8749,"EC",0.542082568807339
2009,"300630031",-113.9953,46.8749,"NH4",0.314421296296296
2009,"300630031",-113.9953,46.8749,"NO3",0.750317592592593
2009,"300630031",-113.9953,46.8749,"OC",2.53435779816514
2009,"300630031",-113.9953,46.8749,"PM25",7.64957264957265
2009,"300630031",-113.9953,46.8749,"SO4",0.536842592592593
2009,"300810007",-114.1598,46.2455,"PM25",7.14955752212389
2009,NA,-104.4856,47.8034,"NOx",2.92
2009,"300870307",-106.6686,45.6233,"PM10",20.328488372093
2009,"300870760",-106.5195,45.6681,"SO2",2.16022099447514
2009,"300870760",-106.5189,45.6681,"NO2",4.37260273972603
2009,NA,-106.4647,45.6031,"SO2",3.64225352112676
2009,NA,-106.4642,45.6031,"NO2",6.95389048991354
2009,"300870762",-106.5572,45.6483,"SO2",3.42414860681115
2009,"300870762",-106.5567,45.6483,"NO2",3.50145772594752
2009,"300890007",-115.3237,47.5944,"PM10",10.3157894736842
2009,"300890007",-115.3236,47.5964,"PM25",6.26666666666667
2009,"300930005",-112.5012,46.0026,"PM10",30.1448863636364
2009,"300930005",-112.5009,46.0024,"PM25",9.625
2009,"301110016",-108.7665,45.6563,"SO2",4.74094707520891
2009,"301110066",-108.4588,45.7866,"SO2",17.5824175824176
2009,"301110085",-108.5115,45.7804,"CO",0.614857142857143
2009,"301111065",-108.4268,45.8019,"SO2",10.8205128205128
2009,"301111065",-108.4261,45.8019,"PM25",6.11636363636364
2009,"301112006",-108.4137,45.81,"SO2",16.0055248618785
2009,"301112007",-108.3785,45.8327,"SO2",12.4530386740331
2009,"310250002",-96.147,40.8656,"PM10",19.1059322033898
2009,"310250008",-96.1431,40.8689,"PM10",20.5155807365439
2009,"310250009",-96.1834,40.8733,"PM10",24.9261538461538
2009,"310470001",-99.9882,40.8595,"PM10",18.6491228070175
2009,"310470003",-100.1632,40.9275,"PM10",22.135593220339
2009,"310550019",-95.9731,41.2459,"EC",0.375173913043478
2009,"310550019",-95.9731,41.2459,"NH4",1.04683
2009,"310550019",-95.9731,41.2459,"NO3",1.775637
2009,"310550019",-95.9731,41.2459,"OC",1.45117391304348
2009,"310550019",-95.9731,41.2459,"PM25",9.22470119521912
2009,"310550019",-95.9731,41.2459,"SO4",1.72725
2009,"310550028",-95.9459,41.208,"O3",0.0344744186046512
2009,"310550028",-95.9459,41.208,"PM10",23.85
2009,"310550032",-96.025,41.3603,"O3",0.0273457943925234
2009,"310550035",-95.961,41.3068,"O3",0.0372761904761905
2009,"310550040",-96.0336,41.2586,"PM10",26.0363636363636
2009,"310550044",-96.1225,41.2056,"PM10",22.1016949152542
2009,"310550045",-95.9837,41.2574,"PM10",28.1780821917808
2009,"310550052",-96.0568,41.198,"PM25",8.49130434782609
2009,"310550053",-95.9386,41.3225,"SO2",6.06769230769231
2009,"310550054",-95.9408,41.2678,"PM10",26.3389830508475
2009,"310550055",-95.9761,41.3624,"SO2",1.26243093922652
2009,NA,-96.0286,41.2592,"CO",0.90986301369863
2009,"310790004",-98.365,40.9421,"PM25",6.99915254237288
2009,"311090016",-96.6775,40.9847,"O3",0.0322383177570093
2009,"311090018",-96.683,40.8126,"CO",0.833884297520661
2009,"311090022",-96.683,40.8126,"PM25",8.22066115702479
2009,"311530007",-95.9558,41.1336,"PM25",8.68453608247423
2009,"311570003",-103.6644,41.865,"PM25",4.62666666666667
2009,NA,-103.6566,41.8769,"PM25",5.54722222222222
2009,"311770002",-96.1468,41.5511,"PM25",8.38362068965517
2009,"320010002",-118.7836,39.4725,"O3",0.0451025641025641
2009,"320030020",-115.0931,36.2452,"O3",0.0444788732394366
2009,"320030020",-115.0931,36.2452,"PM10",23.8630136986301
2009,"320030022",-114.9074,36.391,"O3",0.0472845303867403
2009,"320030022",-114.9074,36.391,"PM10",16.1789772727273
2009,"320030023",-114.0609,36.8079,"O3",0.041404432132964
2009,"320030023",-114.0609,36.8079,"PM10",19.994301994302
2009,"320030043",-115.2534,36.1064,"O3",0.0454651810584958
2009,"320030043",-115.2534,36.1064,"PM10",17.4876033057851
2009,"320030071",-115.263,36.1698,"O3",0.0460386740331492
2009,"320030072",-115.2675,36.2247,"O3",0.0457884615384615
2009,"320030072",-115.2675,36.2247,"PM10",16.5592286501377
2009,"320030073",-115.3327,36.1734,"O3",0.0463416666666667
2009,"320030073",-115.3327,36.1734,"PM10",13.646408839779
2009,"320030075",-115.2383,36.2706,"NO2",20.0549450549451
2009,"320030075",-115.2383,36.2706,"O3",0.0471472222222222
2009,"320030075",-115.2383,36.2706,"PM10",21.5596590909091
2009,"320030298",-115.0529,36.0487,"PM10",19.4281690140845
2009,"320030538",-115.0563,36.143,"CO",1.44719101123596
2009,"320030538",-115.0563,36.143,"O3",0.0450906593406593
2009,"320030539",-115.0856,36.1444,"CO",1.26267409470752
2009,"320030561",-115.1139,36.164,"CO",1.39553072625698
2009,"320030561",-115.1139,36.164,"PM10",27.6878453038674
2009,"320030561",-115.1139,36.164,"PM25",8.65169491525424
2009,"320030601",-114.8463,35.9781,"O3",0.0499555555555556
2009,"320030601",-114.8463,35.9781,"PM10",14.0950920245399
2009,"320031019",-115.3571,35.7856,"PM25",3.95405405405405
2009,"320031019",-115.357,35.7857,"O3",0.0488944444444444
2009,"320031019",-115.357,35.7857,"PM10",11.8507042253521
2009,"320031021",-115.1308,36.1205,"O3",0.0449915254237288
2009,"320031021",-115.1308,36.1205,"PM10",22.6887052341598
2009,"320031021",-115.13,36.1205,"CO",1.17507082152974
2009,"320032002",-115.1229,36.1913,"CO",1.20564971751412
2009,"320032002",-115.1229,36.1913,"NO2",34.4317548746518
2009,"320032002",-115.1229,36.1913,"O3",0.041938202247191
2009,"320032002",-115.1229,36.1913,"PM10",28.0826446280992
2009,"320032002",-115.1222,36.1911,"PM25",7.69917355371901
2009,"320050009",-119.9416,38.9605,"CO",1.43641975308642
2009,NA,-115.766,40.8383,"PM10",24.1462585034014
2009,NA,-119.2477,39.6028,"O3",0.042314465408805
2009,"320230011",-116.032,36.3494,"PM10",25.9192546583851
2009,"320230013",-115.9963,36.1596,"PM10",12.624633431085
2009,"320230014",-115.9948,36.2128,"PM10",28.9646643109541
2009,NA,-116.0076,36.1935,"PM10",29.7575757575758
2009,"320310016",-119.8077,39.5251,"CO",0.525761772853186
2009,"320310016",-119.8077,39.5251,"EC",1.35403448275862
2009,"320310016",-119.8077,39.5251,"NH4",0.4376125
2009,"320310016",-119.8077,39.5251,"NO2",33.3739612188366
2009,"320310016",-119.8077,39.5251,"NO3",1.0667475
2009,"320310016",-119.8077,39.5251,"NOx",81.1412742382271
2009,"320310016",-119.8077,39.5251,"O3",0.0404309392265193
2009,"320310016",-119.8077,39.5251,"OC",3.76
2009,"320310016",-119.8077,39.5251,"PM10",20.605504587156
2009,"320310016",-119.8077,39.5251,"PM25",8.04793388429752
2009,"320310016",-119.8077,39.5251,"SO4",0.535158333333333
2009,"320310020",-119.7754,39.4692,"CO",0.653824362606232
2009,"320310020",-119.7754,39.4692,"O3",0.0401510989010989
2009,"320310020",-119.7754,39.4692,"PM10",20.0877192982456
2009,"320310022",-119.785,39.532,"CO",0.919834710743802
2009,"320310022",-119.785,39.532,"PM10",34.8965517241379
2009,"320310025",-119.7396,39.3998,"CO",0.604310344827586
2009,"320310025",-119.7396,39.3998,"O3",0.0418484848484849
2009,"320310025",-119.7396,39.3998,"PM10",17.8135593220339
2009,"320310030",-119.7886,39.5064,"PM10",26.4166666666667
2009,"320311005",-119.7468,39.5409,"CO",1.20412087912088
2009,"320311005",-119.7468,39.5409,"O3",0.0406027397260274
2009,"320311005",-119.7468,39.5409,"PM10",24.1229508196721
2009,"320312002",-119.9567,39.2504,"O3",0.0447127071823204
2009,"320312009",-119.84,39.6453,"CO",0.647945205479452
2009,"320312009",-119.84,39.6453,"O3",0.0447972602739726
2009,"320330101",-114.2159,39.0051,"O3",0.0496686390532544
2009,NA,-119.7317,39.1672,"O3",0.0476851851851852
2009,"330012004",-71.4964,43.5661,"O3",0.0376610169491525
2009,"330012004",-71.4964,43.5661,"PM25",6.04833333333333
2009,"330050007",-72.2724,42.9305,"O3",0.0327153284671533
2009,"330050007",-72.2724,42.9305,"PM25",10.1983870967742
2009,"330074001",-71.3037,44.2702,"O3",0.0450405904059041
2009,"330074002",-71.2177,44.3082,"O3",0.0352114285714286
2009,"330090010",-72.3096,43.6296,"O3",0.0313345454545455
2009,"330110020",-71.4625,42.9958,"CO",0.763276836158192
2009,"330110020",-71.4625,42.9958,"NO2",20.6451790633609
2009,"330110020",-71.4625,42.9958,"O3",0.0323171641791045
2009,"330110020",-71.4625,42.9958,"PM10",13.0901639344262
2009,"330110020",-71.4625,42.9958,"SO2",8.10385674931129
2009,"330111011",-71.5224,42.7187,"NO2",4.01833333333333
2009,"330111011",-71.5224,42.7187,"NOx",5.11833333333333
2009,"330111011",-71.5224,42.7187,"O3",0.0380446927374302
2009,"330111015",-71.4446,42.7621,"PM25",7.94710743801653
2009,"330115001",-71.8784,42.8618,"NO2",2.60760869565217
2009,"330115001",-71.8784,42.8618,"NOx",3.23260869565217
2009,"330115001",-71.8784,42.8618,"O3",0.0389236363636364
2009,"330131006",-71.4583,43.1324,"PM25",8.27583333333333
2009,"330131006",-71.4583,43.1324,"SO2",41.3180821917808
2009,"330131007",-71.5145,43.2185,"O3",0.0376611111111111
2009,"330150014",-70.748,43.0753,"PM25",7.06083333333333
2009,"330150014",-70.748,43.0754,"O3",0.0352872727272727
2009,"330150014",-70.748,43.0754,"PM10",12.8245614035088
2009,"330150014",-70.748,43.0754,"SO2",8.00657534246575
2009,"330150016",-70.7138,43.0453,"O3",0.0398895027624309
2009,NA,-74.4487,39.4649,"O3",0.0394873949579832
2009,NA,-74.4487,39.4649,"PM25",7.93951612903226
2009,NA,-74.4487,39.4649,"SO2",2.36350974930362
2009,"340011006",-74.4312,39.3635,"PM25",9.12115384615385
2009,"340011006",-74.431,39.3633,"PM10",25.780487804878
2009,"340030003",-73.9733,40.8523,"PM25",9.12695652173913
2009,"340030004",-73.9678,40.8546,"CO",0.769202898550725
2009,"340030004",-73.9678,40.8546,"PM10",31.4339622641509
2009,NA,-73.992,40.8704,"NO2",32.8702064896755
2009,NA,-73.992,40.8704,"NOx",91.0737463126844
2009,NA,-73.992,40.8704,"O3",0.0317493112947658
2009,"340035001",-74.0422,40.8824,"CO",0.58732782369146
2009,"340035001",-74.0422,40.8824,"SO2",2.66391184573003
2009,"340051001",-74.8577,40.0781,"CO",0.594540229885058
2009,"340051001",-74.8577,40.0781,"SO2",4.26420454545455
2009,"340070009",-75.1169,39.9124,"PM10",36.7333333333333
2009,"340071001",-74.8615,39.6842,"CO",0.21624649859944
2009,"340071001",-74.8615,39.6842,"O3",0.0406983240223464
2009,"340071001",-74.8615,39.6842,"SO2",2.62745098039216
2009,"340071007",-75.05,39.989,"PM25",9.46434782608696
2009,"340110007",-75.0252,39.4223,"O3",0.0382436974789916
2009,"340110007",-75.0252,39.4223,"SO2",3.44350282485876
2009,NA,-74.1929,40.721,"CO",0.607582938388626
2009,NA,-74.1929,40.721,"O3",0.0287904761904762
2009,NA,-74.1929,40.721,"SO2",4.75961538461539
2009,NA,-74.1928,40.721,"PM25",8.30172413793103
2009,"340131003",-74.2005,40.7575,"NO2",34.6821917808219
2009,"340150002",-75.2121,39.8003,"O3",0.0383867403314917
2009,"340150002",-75.2121,39.8003,"SO2",4.82465753424658
2009,NA,-75.2847,39.8308,"PM25",9.21896551724138
2009,"340170006",-74.1261,40.6703,"NO2",34.2912087912088
2009,"340170006",-74.1261,40.6703,"O3",0.0318736263736264
2009,"340170006",-74.1261,40.6703,"SO2",8.42032967032967
2009,"340171002",-74.0663,40.7316,"CO",0.967945205479452
2009,"340171002",-74.0663,40.7316,"SO2",5.71506849315069
2009,"340171003",-74.0523,40.7255,"PM10",26.0462962962963
2009,"340171003",-74.0523,40.7255,"PM25",10.4115727002967
2009,"340172002",-74.0317,40.7728,"PM25",10.8282051282051
2009,"340190001",-74.8067,40.5153,"O3",0.0374187327823691
2009,"340210005",-74.7426,40.2831,"NO2",18.7202216066482
2009,"340210005",-74.7426,40.2831,"NOx",41.4930747922438
2009,"340210005",-74.7426,40.2831,"O3",0.0368666666666667
2009,"340210008",-74.7632,40.2224,"PM10",16.5833333333333
2009,"340210008",-74.7632,40.2224,"PM25",9.294
2009,"340218001",-74.8536,40.3154,"PM25",7.87610619469027
2009,"340230006",-74.4225,40.4728,"EC",0.6643
2009,"340230006",-74.4225,40.4728,"NH4",1.04398529411765
2009,"340230006",-74.4225,40.4728,"NO3",1.23624117647059
2009,"340230006",-74.4225,40.4728,"OC",1.69888
2009,"340230006",-74.4225,40.4728,"PM25",8.12195121951219
2009,"340230006",-74.4225,40.4728,"SO4",2.28974509803922
2009,"340230011",-74.4294,40.4622,"NO2",24.2109589041096
2009,"340230011",-74.4294,40.4622,"NOx",44.4520547945205
2009,"340230011",-74.4294,40.4622,"O3",0.035186301369863
2009,"340232003",-74.2681,40.5088,"CO",0.734806629834254
2009,"340232003",-74.2681,40.5088,"SO2",3.83287671232877
2009,"340250005",-74.0051,40.2776,"O3",0.0395277777777778
2009,"340252001",-74.2747,40.2599,"CO",0.649584487534626
2009,"340270003",-74.4825,40.7973,"CO",0.592602739726027
2009,"340270004",-74.4838,40.8016,"PM25",8.16173913043478
2009,"340273001",-74.6763,40.7876,"EC",0.418166666666667
2009,"340273001",-74.6763,40.7876,"NH4",0.870754901960784
2009,"340273001",-74.6763,40.7876,"NO2",11.4330484330484
2009,"340273001",-74.6763,40.7876,"NO3",0.895862745098039
2009,"340273001",-74.6763,40.7876,"O3",0.0370524861878453
2009,"340273001",-74.6763,40.7876,"OC",1.38133333333333
2009,"340273001",-74.6763,40.7876,"PM25",7.2051724137931
2009,"340273001",-74.6763,40.7876,"SO2",4.92717086834734
2009,"340273001",-74.6763,40.7876,"SO4",2.08240196078431
2009,"340290006",-74.4441,40.0648,"O3",0.0431836734693878
2009,"340292002",-74.1704,39.9949,"PM25",8.14957020057307
2009,"340310005",-74.1681,40.9184,"PM25",8.98965517241379
2009,"340315001",-74.2555,41.0586,"O3",0.0380781893004115
2009,"340390003",-74.2148,40.6624,"CO",0.985595567867036
2009,"340390003",-74.2148,40.6624,"SO2",3.95555555555556
2009,"340390004",-74.2084,40.6414,"CO",0.528693181818182
2009,"340390004",-74.2084,40.6414,"EC",1.57712
2009,"340390004",-74.2084,40.6414,"NH4",1.27024509803922
2009,"340390004",-74.2084,40.6414,"NO2",41.5195530726257
2009,"340390004",-74.2084,40.6414,"NO3",1.49945098039216
2009,"340390004",-74.2084,40.6414,"OC",2.35
2009,"340390004",-74.2084,40.6414,"PM25",11.3904624277457
2009,"340390004",-74.2084,40.6414,"SO2",7.84383561643836
2009,"340390004",-74.2084,40.6414,"SO4",2.47772549019608
2009,"340390006",-74.2139,40.6734,"PM25",9.40260869565217
2009,"340392003",-74.2762,40.6039,"PM25",9.34789915966387
2009,"340410006",-75.1805,40.6992,"PM25",8.61623931623932
2009,"350010019",-106.5636,35.1073,"CO",0.967241379310345
2009,"350010023",-106.5852,35.1343,"CO",0.432033426183844
2009,"350010023",-106.5852,35.1343,"NO2",28.2200557103064
2009,"350010023",-106.5852,35.1343,"NOx",61.8788732394366
2009,"350010023",-106.5852,35.1343,"O3",0.0420580110497238
2009,"350010023",-106.5852,35.1343,"PM10",16.4035087719298
2009,"350010023",-106.5852,35.1343,"PM25",5.53770491803279
2009,"350010024",-106.5788,35.0631,"O3",0.0441900826446281
2009,"350010024",-106.5788,35.0631,"PM25",5.20571428571429
2009,"350010026",-106.6047,35.1443,"PM10",26.7080924855491
2009,"350010027",-106.6971,35.1539,"O3",0.0443398876404494
2009,"350010028",-106.5774,35.1027,"CO",0.948901098901099
2009,"350010029",-106.6574,35.0171,"CO",1.49010989010989
2009,"350010029",-106.6574,35.0171,"O3",0.0439944289693593
2009,NA,-106.7615,35.0641,"O3",0.0369120879120879
2009,"350011012",-106.5082,35.1852,"O3",0.0475867768595041
2009,"350011013",-106.6138,35.1932,"CO",0.913259668508287
2009,"350011013",-106.6138,35.1932,"O3",0.0433408450704225
2009,"350011013",-106.6138,35.1932,"PM10",24.025787965616
2009,"350050005",-104.5241,33.397,"PM10",24.0862068965517
2009,"350050005",-104.5236,33.3969,"PM25",5.87849462365591
2009,"350130008",-106.6311,31.9307,"O3",0.0430191780821918
2009,"350130016",-106.5997,32.0037,"PM10",40.6731301939058
2009,"350130017",-106.558,31.7959,"O3",0.0409697802197802
2009,"350130017",-106.558,31.7959,"PM10",44.5821727019499
2009,"350130017",-106.5575,31.7958,"PM25",10.4845679012346
2009,"350130019",-106.6747,32.4248,"PM10",24.6721763085399
2009,"350130020",-106.4097,32.0412,"O3",0.0466095505617978
2009,"350130020",-106.4097,32.0412,"PM10",28.1267605633803
2009,"350130021",-106.5844,31.7962,"O3",0.0443074792243767
2009,"350130021",-106.5844,31.7962,"PM10",35.3763736263736
2009,"350130021",-106.5839,31.7961,"NO2",21.6983240223464
2009,"350130021",-106.5839,31.7961,"NOx",36.2262569832402
2009,"350130022",-106.6833,31.7879,"O3",0.0447692307692308
2009,"350130022",-106.6828,31.7878,"NO2",15.014880952381
2009,"350130022",-106.6828,31.7878,"NOx",23.0059523809524
2009,"350130023",-106.7683,32.3176,"O3",0.0423626373626374
2009,"350130024",-106.865,32.2781,"PM10",17.0082644628099
2009,"350130025",-106.7678,32.3219,"PM25",5.54545454545455
2009,"350151004",-104.4119,32.8557,"SO2",0.233870967741935
2009,"350151004",-104.4114,32.8556,"NO2",13.6265060240964
2009,"350151004",-104.4114,32.8556,"NOx",23.566265060241
2009,"350151005",-104.2627,32.3801,"O3",0.0446305555555556
2009,"350151005",-104.2622,32.38,"NO2",8.03647416413374
2009,"350151005",-104.2622,32.38,"NOx",9.1306990881459
2009,"350171002",-108.2723,32.7845,"PM10",15.5636363636364
2009,"350171002",-108.2717,32.7844,"PM25",4.98070175438597
2009,"350171003",-108.125,32.692,"O3",0.0433916913946588
2009,"350171003",-108.125,32.692,"PM10",12.8444444444444
2009,"350171003",-108.125,32.692,"SO2",0.156164383561644
2009,"350250008",-103.1229,32.7267,"NO2",17.0337078651685
2009,"350250008",-103.1229,32.7267,"NOx",25.1011235955056
2009,"350250008",-103.1229,32.7267,"O3",0.0386016483516484
2009,"350250008",-103.1229,32.7267,"PM10",25.7678571428571
2009,"350250008",-103.1229,32.7267,"PM25",5.11578947368421
2009,"350290001",-107.7559,32.2673,"PM10",16.2213114754098
2009,"350290003",-107.7227,32.2558,"NO2",13.702479338843
2009,"350290003",-107.7227,32.2558,"NOx",19.4765840220386
2009,"350290003",-107.7227,32.2558,"O3",0.0358370165745856
2009,"350290003",-107.7227,32.2558,"PM10",21.7910863509749
2009,"350430001",-106.545,35.2973,"PM10",12.9344262295082
2009,"350431001",-106.5489,35.2995,"O3",0.042218836565097
2009,"350431003",-106.65,35.2381,"O3",0.0468578431372549
2009,"350431003",-106.6494,35.2381,"NO2",21.7401960784314
2009,"350431003",-106.6494,35.2381,"NOx",29.2794117647059
2009,"350431003",-106.6494,35.2381,"PM25",3.72205882352941
2009,"350439004",-106.725,35.6153,"O3",0.0440868167202572
2009,"350439004",-106.725,35.6153,"PM10",40.4603174603175
2009,"350450009",-107.9776,36.7422,"O3",0.0317219101123596
2009,"350450009",-107.9776,36.7422,"SO2",2.04945054945055
2009,"350450009",-107.9769,36.7422,"NO2",26.8712121212121
2009,"350450009",-107.9769,36.7422,"NOx",66.6136363636364
2009,"350450018",-107.6522,36.8097,"O3",0.0440081632653061
2009,"350450018",-107.6516,36.8097,"NO2",19.635838150289
2009,"350450018",-107.6516,36.8097,"NOx",24.1391304347826
2009,NA,-108.165,36.7742,"PM10",11.5833333333333
2009,NA,-108.165,36.7742,"PM25",4.42347826086957
2009,"350451005",-108.4731,36.7967,"O3",0.0408050139275766
2009,"350451005",-108.4731,36.7967,"SO2",3.28925619834711
2009,"350451005",-108.4725,36.7967,"NO2",18.2330383480826
2009,"350451005",-108.4725,36.7967,"NOx",38.6371681415929
2009,"350490020",-105.9542,35.6711,"PM10",11.828125
2009,"350490020",-105.9536,35.6711,"PM25",3.78135593220339
2009,NA,-106.0797,35.6198,"O3",0.0455521978021978
2009,"350550005",-105.5839,36.3834,"PM10",16
2009,NA,-106.7396,34.8147,"O3",0.04448730964467
2009,"360010005",-73.7546,42.6422,"PM25",8.37846607669617
2009,"360010012",-73.7573,42.6808,"CO",0.457575757575758
2009,"360010012",-73.7573,42.6808,"O3",0.0355123966942149
2009,"360010012",-73.7573,42.6808,"PM25",6.98495575221239
2009,"360010012",-73.7573,42.6808,"SO2",5.69146005509642
2009,"360050080",-73.9201,40.8361,"PM25",12.7790909090909
2009,"360050110",-73.902,40.816,"O3",0.0283539325842697
2009,"360050110",-73.902,40.816,"SO2",12.3927576601671
2009,"360050110",-73.902,40.8162,"NO2",40.1402985074627
2009,"360050110",-73.902,40.8162,"NOx",81.0179104477612
2009,"360050110",-73.902,40.8162,"PM25",10.9638483965015
2009,NA,-73.8781,40.8679,"CO",0.837260273972603
2009,NA,-73.8781,40.8679,"NO2",37.0465753424658
2009,NA,-73.8781,40.8679,"NOx",75.8684931506849
2009,NA,-73.8781,40.8679,"O3",0.0301043956043956
2009,NA,-73.8781,40.8679,"PM25",9.93606557377049
2009,NA,-73.8781,40.8679,"SO2",11.5353424657534
2009,"360130006",-79.3188,42.4996,"O3",0.039543956043956
2009,"360130006",-79.3188,42.4996,"SO2",7.93232876712329
2009,"360130011",-79.5896,42.2907,"O3",0.0398356545961003
2009,"360130011",-79.5896,42.2907,"PM25",7.30677966101695
2009,"360130011",-79.5896,42.2907,"SO2",5.31928374655647
2009,"360150003",-76.8022,42.111,"O3",0.036760989010989
2009,"360150003",-76.8022,42.111,"SO2",3.90958904109589
2009,"360270007",-73.7414,41.7856,"O3",0.0359230769230769
2009,"360290002",-78.7715,42.9933,"NO2",16.75
2009,"360290002",-78.7715,42.9933,"NOx",25.4469696969697
2009,"360290002",-78.7715,42.9933,"O3",0.0377107438016529
2009,"360290005",-78.8095,42.8769,"CO",0.491232876712329
2009,"360290005",-78.8095,42.8769,"NO2",29.4231884057971
2009,"360290005",-78.8095,42.8769,"NOx",72.0377906976744
2009,"360290005",-78.8095,42.8769,"PM25",9.49828571428571
2009,"360290005",-78.8095,42.8769,"SO2",4.40384615384615
2009,"360291007",-78.8498,42.8273,"PM25",9.49075630252101
2009,NA,-78.8993,42.9981,"SO2",6.72575342465753
2009,"360310002",-73.9031,44.3661,"O3",0.0443108974358974
2009,"360310003",-73.8589,44.3931,"O3",0.0370495867768595
2009,"360310003",-73.8589,44.3931,"PM25",4.59661016949153
2009,"360310003",-73.8589,44.3931,"SO2",1.27583333333333
2009,"360330004",-74.2459,44.4343,"SO2",1.18542857142857
2009,"360337003",-74.695,44.9806,"NO2",10.7068965517241
2009,"360337003",-74.695,44.9806,"NOx",12.7988505747126
2009,"360337003",-74.695,44.9806,"O3",0.0345721393034826
2009,"360337003",-74.695,44.9806,"PM10",9.04761904761905
2009,"360337003",-74.695,44.9806,"SO2",3.92333333333333
2009,"360410005",-74.5162,43.4496,"O3",0.038032967032967
2009,"360410005",-74.5162,43.4496,"SO2",1.09725274725275
2009,"360430005",-74.9854,43.6858,"O3",0.0381460055096419
2009,"360430005",-74.9854,43.6858,"SO2",1.17694524495677
2009,"360450002",-75.9732,44.0875,"O3",0.0376965944272446
2009,"360470122",-73.9477,40.7196,"PM25",10.6267857142857
2009,"360530006",-75.7844,42.7305,"O3",0.0382872928176796
2009,"360530006",-75.7844,42.7305,"SO2",2.15580736543909
2009,"360551007",-77.5482,43.1462,"CO",0.594871794871795
2009,"360551007",-77.5482,43.1462,"O3",0.033927374301676
2009,"360551007",-77.5482,43.1462,"PM25",7.50683760683761
2009,"360551007",-77.5482,43.1462,"SO2",6.41917808219178
2009,"360590005",-73.5855,40.7432,"NO2",29.1972602739726
2009,"360590005",-73.5855,40.7432,"NOx",75.2630136986301
2009,"360590005",-73.5855,40.7432,"SO2",6.77260273972603
2009,"360590008",-73.7339,40.631,"PM25",9.02654867256637
2009,"360610079",-73.9343,40.7997,"PM25",10.7016393442623
2009,"360610128",-73.9845,40.73,"PM25",11.318085106383
2009,NA,-73.9952,40.7144,"PM25",11.5756302521008
2009,NA,-73.9483,40.8198,"CO",0.818767507002801
2009,NA,-73.9483,40.8198,"O3",0.0268142857142857
2009,"360631006",-78.4789,43.2239,"O3",0.0395137614678899
2009,"360632008",-79.0011,43.0822,"CO",0.453150684931507
2009,"360632008",-79.0011,43.0822,"PM25",8.62782608695652
2009,"360632008",-79.0011,43.0822,"SO2",3.91597796143251
2009,"360650004",-75.7198,43.3027,"O3",0.0315718954248366
2009,"360670017",-76.1433,43.0426,"CO",0.688184438040346
2009,"360671015",-76.0592,43.0523,"O3",0.0353796033994334
2009,"360671015",-76.0592,43.0523,"PM25",7.5651376146789
2009,"360671015",-76.0592,43.0523,"SO2",2.76470588235294
2009,"360710002",-74.0088,41.4992,"PM25",7.90169491525424
2009,"360715001",-74.2153,41.5237,"O3",0.0366974789915966
2009,"360750003",-76.4632,43.2843,"O3",0.0375103244837758
2009,"360790005",-73.7098,41.4559,"O3",0.0362472527472527
2009,"360790005",-73.7098,41.4559,"SO2",2.94986301369863
2009,"360810124",-73.8215,40.7361,"CO",0.381175324675325
2009,"360810124",-73.8215,40.7361,"NO2",36.6455331412104
2009,"360810124",-73.8215,40.7361,"NOx",76.507204610951
2009,"360810124",-73.8215,40.7361,"O3",0.0314786324786325
2009,"360810124",-73.8215,40.7361,"PM25",9.56340057636888
2009,"360810124",-73.8215,40.7361,"SO2",7.81784702549575
2009,"360830004",-73.4636,42.7819,"O3",0.037771978021978
2009,"360830004",-73.4636,42.7819,"SO2",2.72977528089888
2009,"360850055",-74.1372,40.6331,"PM25",9.76638655462185
2009,"360850067",-74.1252,40.5966,"O3",0.0361376404494382
2009,"360850067",-74.1252,40.5966,"PM25",8.48086956521739
2009,NA,-74.0282,41.1821,"O3",0.0350731707317073
2009,"360893001",-74.9515,44.6781,"PM25",6.03076923076923
2009,"360910004",-73.6489,43.0121,"O3",0.037172602739726
2009,"360930003",-73.9389,42.799,"CO",0.531005586592179
2009,"360930003",-73.9389,42.799,"O3",0.0324189944134078
2009,"360930003",-73.9389,42.799,"SO2",4.925
